soft_name,missing,TP,FN,FP,TN,optimal_th,Accuracy,precision,NPV,Sensitivity,Specificity,F1,MCC
Trap+SPIDEX_zscore+pangolin,0,9.000000,15.000000,3.000000,234.000000,3.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
Trap+SPIDEX_zscore+squirls,0,9.000000,15.000000,13.000000,224.000000,3.0000,0.8927,0.4091,0.9372,0.3750,0.9451,0.3913,0.3330
Trap+SPIDEX_zscore+spliceogen,0,9.000000,15.000000,8.000000,229.000000,3.0000,0.9119,0.5294,0.9385,0.3750,0.9662,0.4390,0.3996
Trap+pangolin+squirls,0,9.000000,15.000000,4.000000,233.000000,3.0000,0.9272,0.6923,0.9395,0.3750,0.9831,0.4865,0.4757
Trap+pangolin+spliceogen,0,9.000000,15.000000,4.000000,233.000000,3.0000,0.9272,0.6923,0.9395,0.3750,0.9831,0.4865,0.4757
Trap+squirls+spliceogen,0,9.000000,15.000000,8.000000,229.000000,3.0000,0.9119,0.5294,0.9385,0.3750,0.9662,0.4390,0.3996
SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,14.000000,10.000000,8.000000,229.000000,3.0000,0.9310,0.6364,0.9582,0.5833,0.9662,0.6087,0.5716
SPIDEX_dpsi+SPIDEX_zscore+squirls,0,14.000000,10.000000,50.000000,187.000000,3.0000,0.7701,0.2188,0.9492,0.5833,0.7890,0.3182,0.2501
SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,15.000000,9.000000,38.000000,199.000000,3.0000,0.8199,0.2830,0.9567,0.6250,0.8397,0.3896,0.3338
SPIDEX_dpsi+pangolin+squirls,0,12.000000,12.000000,5.000000,232.000000,3.0000,0.9349,0.7059,0.9508,0.5000,0.9789,0.5854,0.5608
SPIDEX_dpsi+pangolin+spliceogen,0,13.000000,11.000000,7.000000,230.000000,3.0000,0.9310,0.6500,0.9544,0.5417,0.9705,0.5909,0.5563
SPIDEX_dpsi+squirls+spliceogen,0,13.000000,11.000000,22.000000,215.000000,3.0000,0.8736,0.3714,0.9513,0.5417,0.9072,0.4407,0.3806
SPIDEX_zscore+pangolin+squirls,0,12.000000,12.000000,5.000000,232.000000,3.0000,0.9349,0.7059,0.9508,0.5000,0.9789,0.5854,0.5608
SPIDEX_zscore+pangolin+spliceogen,0,13.000000,11.000000,7.000000,230.000000,3.0000,0.9310,0.6500,0.9544,0.5417,0.9705,0.5909,0.5563
SPIDEX_zscore+squirls+spliceogen,0,13.000000,11.000000,22.000000,215.000000,3.0000,0.8736,0.3714,0.9513,0.5417,0.9072,0.4407,0.3806
pangolin+squirls+spliceogen,0,12.000000,12.000000,6.000000,231.000000,3.0000,0.9310,0.6667,0.9506,0.5000,0.9747,0.5714,0.5413
CADD_splice+spliceAI+Trap+SPIDEX_dpsi,0,9.000000,15.000000,5.000000,232.000000,3.0000,0.9234,0.6429,0.9393,0.3750,0.9789,0.4737,0.4539
CADD_splice+spliceAI+Trap+SPIDEX_zscore,0,9.000000,15.000000,5.000000,232.000000,3.0000,0.9234,0.6429,0.9393,0.3750,0.9789,0.4737,0.4539
CADD_splice+spliceAI+Trap+pangolin,0,9.000000,15.000000,4.000000,233.000000,3.0000,0.9272,0.6923,0.9395,0.3750,0.9831,0.4865,0.4757
CADD_splice+spliceAI+Trap+squirls,0,9.000000,15.000000,6.000000,231.000000,3.0000,0.9195,0.6000,0.9390,0.3750,0.9747,0.4615,0.4342
CADD_splice+spliceAI+Trap+spliceogen,0,9.000000,15.000000,7.000000,230.000000,3.0000,0.9157,0.5625,0.9388,0.3750,0.9705,0.4500,0.4161
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore,0,15.000000,9.000000,21.000000,216.000000,3.0000,0.8851,0.4167,0.9600,0.6250,0.9114,0.5000,0.4495
CADD_splice+spliceAI+SPIDEX_dpsi+pangolin,0,14.000000,10.000000,8.000000,229.000000,3.0000,0.9310,0.6364,0.9582,0.5833,0.9662,0.6087,0.5716
CADD_splice+spliceAI+SPIDEX_dpsi+squirls,0,13.000000,11.000000,11.000000,226.000000,3.0000,0.9157,0.5417,0.9536,0.5417,0.9536,0.5417,0.4953
CADD_splice+spliceAI+SPIDEX_dpsi+spliceogen,0,14.000000,10.000000,15.000000,222.000000,3.0000,0.9042,0.4828,0.9569,0.5833,0.9367,0.5283,0.4782
CADD_splice+spliceAI+SPIDEX_zscore+pangolin,0,14.000000,10.000000,8.000000,229.000000,3.0000,0.9310,0.6364,0.9582,0.5833,0.9662,0.6087,0.5716
CADD_splice+spliceAI+SPIDEX_zscore+squirls,0,13.000000,11.000000,11.000000,226.000000,3.0000,0.9157,0.5417,0.9536,0.5417,0.9536,0.5417,0.4953
CADD_splice+spliceAI+SPIDEX_zscore+spliceogen,0,14.000000,10.000000,15.000000,222.000000,3.0000,0.9042,0.4828,0.9569,0.5833,0.9367,0.5283,0.4782
CADD_splice+spliceAI+pangolin+squirls,0,12.000000,12.000000,6.000000,231.000000,3.0000,0.9310,0.6667,0.9506,0.5000,0.9747,0.5714,0.5413
CADD_splice+spliceAI+pangolin+spliceogen,0,13.000000,11.000000,8.000000,229.000000,3.0000,0.9272,0.6190,0.9542,0.5417,0.9662,0.5778,0.5396
CADD_splice+spliceAI+squirls+spliceogen,0,13.000000,11.000000,12.000000,225.000000,3.0000,0.9119,0.5200,0.9534,0.5417,0.9494,0.5306,0.4821
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore,0,9.000000,15.000000,17.000000,220.000000,3.0000,0.8774,0.3462,0.9362,0.3750,0.9283,0.3600,0.2926
CADD_splice+Trap+SPIDEX_dpsi+pangolin,0,9.000000,15.000000,3.000000,234.000000,3.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
CADD_splice+Trap+SPIDEX_dpsi+squirls,0,9.000000,15.000000,13.000000,224.000000,3.0000,0.8927,0.4091,0.9372,0.3750,0.9451,0.3913,0.3330
CADD_splice+Trap+SPIDEX_dpsi+spliceogen,0,9.000000,15.000000,8.000000,229.000000,3.0000,0.9119,0.5294,0.9385,0.3750,0.9662,0.4390,0.3996
CADD_splice+Trap+SPIDEX_zscore+pangolin,0,9.000000,15.000000,3.000000,234.000000,3.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
CADD_splice+Trap+SPIDEX_zscore+squirls,0,9.000000,15.000000,13.000000,224.000000,3.0000,0.8927,0.4091,0.9372,0.3750,0.9451,0.3913,0.3330
CADD_splice+Trap+SPIDEX_zscore+spliceogen,0,9.000000,15.000000,8.000000,229.000000,3.0000,0.9119,0.5294,0.9385,0.3750,0.9662,0.4390,0.3996
CADD_splice+Trap+pangolin+squirls,0,9.000000,15.000000,4.000000,233.000000,3.0000,0.9272,0.6923,0.9395,0.3750,0.9831,0.4865,0.4757
CADD_splice+Trap+pangolin+spliceogen,0,9.000000,15.000000,4.000000,233.000000,3.0000,0.9272,0.6923,0.9395,0.3750,0.9831,0.4865,0.4757
CADD_splice+Trap+squirls+spliceogen,0,9.000000,15.000000,8.000000,229.000000,3.0000,0.9119,0.5294,0.9385,0.3750,0.9662,0.4390,0.3996
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,14.000000,10.000000,8.000000,229.000000,3.0000,0.9310,0.6364,0.9582,0.5833,0.9662,0.6087,0.5716
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,14.000000,10.000000,50.000000,187.000000,3.0000,0.7701,0.2188,0.9492,0.5833,0.7890,0.3182,0.2501
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,15.000000,9.000000,38.000000,199.000000,3.0000,0.8199,0.2830,0.9567,0.6250,0.8397,0.3896,0.3338
CADD_splice+SPIDEX_dpsi+pangolin+squirls,0,12.000000,12.000000,5.000000,232.000000,3.0000,0.9349,0.7059,0.9508,0.5000,0.9789,0.5854,0.5608
CADD_splice+SPIDEX_dpsi+pangolin+spliceogen,0,13.000000,11.000000,7.000000,230.000000,3.0000,0.9310,0.6500,0.9544,0.5417,0.9705,0.5909,0.5563
CADD_splice+SPIDEX_dpsi+squirls+spliceogen,0,13.000000,11.000000,22.000000,215.000000,3.0000,0.8736,0.3714,0.9513,0.5417,0.9072,0.4407,0.3806
CADD_splice+SPIDEX_zscore+pangolin+squirls,0,12.000000,12.000000,5.000000,232.000000,3.0000,0.9349,0.7059,0.9508,0.5000,0.9789,0.5854,0.5608
CADD_splice+SPIDEX_zscore+pangolin+spliceogen,0,13.000000,11.000000,7.000000,230.000000,3.0000,0.9310,0.6500,0.9544,0.5417,0.9705,0.5909,0.5563
CADD_splice+SPIDEX_zscore+squirls+spliceogen,0,13.000000,11.000000,22.000000,215.000000,3.0000,0.8736,0.3714,0.9513,0.5417,0.9072,0.4407,0.3806
CADD_splice+pangolin+squirls+spliceogen,0,12.000000,12.000000,6.000000,231.000000,3.0000,0.9310,0.6667,0.9506,0.5000,0.9747,0.5714,0.5413
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore,0,15.000000,9.000000,33.000000,204.000000,3.0000,0.8391,0.3125,0.9577,0.6250,0.8608,0.4167,0.3623
spliceAI+Trap+SPIDEX_dpsi+pangolin,0,14.000000,10.000000,11.000000,226.000000,3.0000,0.9195,0.5600,0.9576,0.5833,0.9536,0.5714,0.5272
spliceAI+Trap+SPIDEX_dpsi+squirls,0,13.000000,11.000000,20.000000,217.000000,3.0000,0.8812,0.3939,0.9518,0.5417,0.9156,0.4561,0.3976
spliceAI+Trap+SPIDEX_dpsi+spliceogen,0,14.000000,10.000000,20.000000,217.000000,3.0000,0.8851,0.4118,0.9559,0.5833,0.9156,0.4828,0.4283
spliceAI+Trap+SPIDEX_zscore+pangolin,0,14.000000,10.000000,11.000000,226.000000,3.0000,0.9195,0.5600,0.9576,0.5833,0.9536,0.5714,0.5272
spliceAI+Trap+SPIDEX_zscore+squirls,0,13.000000,11.000000,20.000000,217.000000,3.0000,0.8812,0.3939,0.9518,0.5417,0.9156,0.4561,0.3976
spliceAI+Trap+SPIDEX_zscore+spliceogen,0,14.000000,10.000000,20.000000,217.000000,3.0000,0.8851,0.4118,0.9559,0.5833,0.9156,0.4828,0.4283
spliceAI+Trap+pangolin+squirls,0,12.000000,12.000000,8.000000,229.000000,3.0000,0.9234,0.6000,0.9502,0.5000,0.9662,0.5455,0.5065
spliceAI+Trap+pangolin+spliceogen,0,13.000000,11.000000,11.000000,226.000000,3.0000,0.9157,0.5417,0.9536,0.5417,0.9536,0.5417,0.4953
spliceAI+Trap+squirls+spliceogen,0,13.000000,11.000000,15.000000,222.000000,3.0000,0.9004,0.4643,0.9528,0.5417,0.9367,0.5000,0.4467
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,15.000000,9.000000,21.000000,216.000000,3.0000,0.8851,0.4167,0.9600,0.6250,0.9114,0.5000,0.4495
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,16.000000,8.000000,60.000000,177.000000,3.0000,0.7395,0.2105,0.9568,0.6667,0.7468,0.3200,0.2630
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,16.000000,8.000000,44.000000,193.000000,3.0000,0.8008,0.2667,0.9602,0.6667,0.8143,0.3810,0.3303
spliceAI+SPIDEX_dpsi+pangolin+squirls,0,15.000000,9.000000,15.000000,222.000000,3.0000,0.9080,0.5000,0.9610,0.6250,0.9367,0.5556,0.5089
spliceAI+SPIDEX_dpsi+pangolin+spliceogen,0,15.000000,9.000000,17.000000,220.000000,3.0000,0.9004,0.4688,0.9607,0.6250,0.9283,0.5357,0.4874
spliceAI+SPIDEX_dpsi+squirls+spliceogen,0,14.000000,10.000000,30.000000,207.000000,3.0000,0.8467,0.3182,0.9539,0.5833,0.8734,0.4118,0.3525
spliceAI+SPIDEX_zscore+pangolin+squirls,0,15.000000,9.000000,15.000000,222.000000,3.0000,0.9080,0.5000,0.9610,0.6250,0.9367,0.5556,0.5089
spliceAI+SPIDEX_zscore+pangolin+spliceogen,0,15.000000,9.000000,17.000000,220.000000,3.0000,0.9004,0.4688,0.9607,0.6250,0.9283,0.5357,0.4874
spliceAI+SPIDEX_zscore+squirls+spliceogen,0,14.000000,10.000000,30.000000,207.000000,3.0000,0.8467,0.3182,0.9539,0.5833,0.8734,0.4118,0.3525
spliceAI+pangolin+squirls+spliceogen,0,14.000000,10.000000,14.000000,223.000000,3.0000,0.9080,0.5000,0.9571,0.5833,0.9409,0.5385,0.4895
Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,14.000000,10.000000,22.000000,215.000000,3.0000,0.8774,0.3889,0.9556,0.5833,0.9072,0.4667,0.4110
Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,14.000000,10.000000,54.000000,183.000000,3.0000,0.7548,0.2059,0.9482,0.5833,0.7722,0.3043,0.2340
Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,15.000000,9.000000,47.000000,190.000000,3.0000,0.7854,0.2419,0.9548,0.6250,0.8017,0.3488,0.2897
Trap+SPIDEX_dpsi+pangolin+squirls,0,12.000000,12.000000,16.000000,221.000000,3.0000,0.8927,0.4286,0.9485,0.5000,0.9325,0.4615,0.4038
Trap+SPIDEX_dpsi+pangolin+spliceogen,0,13.000000,11.000000,13.000000,224.000000,3.0000,0.9080,0.5000,0.9532,0.5417,0.9451,0.5200,0.4697
Trap+SPIDEX_dpsi+squirls+spliceogen,0,13.000000,11.000000,30.000000,207.000000,3.0000,0.8429,0.3023,0.9495,0.5417,0.8734,0.3881,0.3233
Trap+SPIDEX_zscore+pangolin+squirls,0,12.000000,12.000000,16.000000,221.000000,3.0000,0.8927,0.4286,0.9485,0.5000,0.9325,0.4615,0.4038
Trap+SPIDEX_zscore+pangolin+spliceogen,0,13.000000,11.000000,13.000000,224.000000,3.0000,0.9080,0.5000,0.9532,0.5417,0.9451,0.5200,0.4697
Trap+SPIDEX_zscore+squirls+spliceogen,0,13.000000,11.000000,30.000000,207.000000,3.0000,0.8429,0.3023,0.9495,0.5417,0.8734,0.3881,0.3233
Trap+pangolin+squirls+spliceogen,0,12.000000,12.000000,10.000000,227.000000,3.0000,0.9157,0.5455,0.9498,0.5000,0.9578,0.5217,0.4762
SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,16.000000,8.000000,53.000000,184.000000,3.0000,0.7663,0.2319,0.9583,0.6667,0.7764,0.3441,0.2903
SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,16.000000,8.000000,39.000000,198.000000,3.0000,0.8199,0.2909,0.9612,0.6667,0.8354,0.4051,0.3558
SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,16.000000,8.000000,66.000000,171.000000,3.0000,0.7165,0.1951,0.9553,0.6667,0.7215,0.3019,0.2416
SPIDEX_dpsi+pangolin+squirls+spliceogen,0,14.000000,10.000000,25.000000,212.000000,3.0000,0.8659,0.3590,0.9550,0.5833,0.8945,0.4444,0.3873
SPIDEX_zscore+pangolin+squirls+spliceogen,0,14.000000,10.000000,25.000000,212.000000,3.0000,0.8659,0.3590,0.9550,0.5833,0.8945,0.4444,0.3873
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore,0,15.000000,9.000000,33.000000,204.000000,3.0000,0.8391,0.3125,0.9577,0.6250,0.8608,0.4167,0.3623
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+pangolin,0,14.000000,10.000000,11.000000,226.000000,3.0000,0.9195,0.5600,0.9576,0.5833,0.9536,0.5714,0.5272
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+squirls,0,13.000000,11.000000,20.000000,217.000000,3.0000,0.8812,0.3939,0.9518,0.5417,0.9156,0.4561,0.3976
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+spliceogen,0,14.000000,10.000000,20.000000,217.000000,3.0000,0.8851,0.4118,0.9559,0.5833,0.9156,0.4828,0.4283
CADD_splice+spliceAI+Trap+SPIDEX_zscore+pangolin,0,14.000000,10.000000,11.000000,226.000000,3.0000,0.9195,0.5600,0.9576,0.5833,0.9536,0.5714,0.5272
CADD_splice+spliceAI+Trap+SPIDEX_zscore+squirls,0,13.000000,11.000000,20.000000,217.000000,3.0000,0.8812,0.3939,0.9518,0.5417,0.9156,0.4561,0.3976
CADD_splice+spliceAI+Trap+SPIDEX_zscore+spliceogen,0,14.000000,10.000000,20.000000,217.000000,3.0000,0.8851,0.4118,0.9559,0.5833,0.9156,0.4828,0.4283
CADD_splice+spliceAI+Trap+pangolin+squirls,0,12.000000,12.000000,8.000000,229.000000,3.0000,0.9234,0.6000,0.9502,0.5000,0.9662,0.5455,0.5065
CADD_splice+spliceAI+Trap+pangolin+spliceogen,0,13.000000,11.000000,11.000000,226.000000,3.0000,0.9157,0.5417,0.9536,0.5417,0.9536,0.5417,0.4953
CADD_splice+spliceAI+Trap+squirls+spliceogen,0,13.000000,11.000000,15.000000,222.000000,3.0000,0.9004,0.4643,0.9528,0.5417,0.9367,0.5000,0.4467
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,15.000000,9.000000,21.000000,216.000000,3.0000,0.8851,0.4167,0.9600,0.6250,0.9114,0.5000,0.4495
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,16.000000,8.000000,60.000000,177.000000,3.0000,0.7395,0.2105,0.9568,0.6667,0.7468,0.3200,0.2630
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,16.000000,8.000000,44.000000,193.000000,3.0000,0.8008,0.2667,0.9602,0.6667,0.8143,0.3810,0.3303
CADD_splice+spliceAI+SPIDEX_dpsi+pangolin+squirls,0,15.000000,9.000000,15.000000,222.000000,3.0000,0.9080,0.5000,0.9610,0.6250,0.9367,0.5556,0.5089
CADD_splice+spliceAI+SPIDEX_dpsi+pangolin+spliceogen,0,15.000000,9.000000,17.000000,220.000000,3.0000,0.9004,0.4688,0.9607,0.6250,0.9283,0.5357,0.4874
CADD_splice+spliceAI+SPIDEX_dpsi+squirls+spliceogen,0,14.000000,10.000000,30.000000,207.000000,3.0000,0.8467,0.3182,0.9539,0.5833,0.8734,0.4118,0.3525
CADD_splice+spliceAI+SPIDEX_zscore+pangolin+squirls,0,15.000000,9.000000,15.000000,222.000000,3.0000,0.9080,0.5000,0.9610,0.6250,0.9367,0.5556,0.5089
CADD_splice+spliceAI+SPIDEX_zscore+pangolin+spliceogen,0,15.000000,9.000000,17.000000,220.000000,3.0000,0.9004,0.4688,0.9607,0.6250,0.9283,0.5357,0.4874
CADD_splice+spliceAI+SPIDEX_zscore+squirls+spliceogen,0,14.000000,10.000000,30.000000,207.000000,3.0000,0.8467,0.3182,0.9539,0.5833,0.8734,0.4118,0.3525
CADD_splice+spliceAI+pangolin+squirls+spliceogen,0,14.000000,10.000000,14.000000,223.000000,3.0000,0.9080,0.5000,0.9571,0.5833,0.9409,0.5385,0.4895
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,14.000000,10.000000,22.000000,215.000000,3.0000,0.8774,0.3889,0.9556,0.5833,0.9072,0.4667,0.4110
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,14.000000,10.000000,54.000000,183.000000,3.0000,0.7548,0.2059,0.9482,0.5833,0.7722,0.3043,0.2340
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,15.000000,9.000000,47.000000,190.000000,3.0000,0.7854,0.2419,0.9548,0.6250,0.8017,0.3488,0.2897
CADD_splice+Trap+SPIDEX_dpsi+pangolin+squirls,0,12.000000,12.000000,16.000000,221.000000,3.0000,0.8927,0.4286,0.9485,0.5000,0.9325,0.4615,0.4038
CADD_splice+Trap+SPIDEX_dpsi+pangolin+spliceogen,0,13.000000,11.000000,13.000000,224.000000,3.0000,0.9080,0.5000,0.9532,0.5417,0.9451,0.5200,0.4697
CADD_splice+Trap+SPIDEX_dpsi+squirls+spliceogen,0,13.000000,11.000000,30.000000,207.000000,3.0000,0.8429,0.3023,0.9495,0.5417,0.8734,0.3881,0.3233
CADD_splice+Trap+SPIDEX_zscore+pangolin+squirls,0,12.000000,12.000000,16.000000,221.000000,3.0000,0.8927,0.4286,0.9485,0.5000,0.9325,0.4615,0.4038
CADD_splice+Trap+SPIDEX_zscore+pangolin+spliceogen,0,13.000000,11.000000,13.000000,224.000000,3.0000,0.9080,0.5000,0.9532,0.5417,0.9451,0.5200,0.4697
CADD_splice+Trap+SPIDEX_zscore+squirls+spliceogen,0,13.000000,11.000000,30.000000,207.000000,3.0000,0.8429,0.3023,0.9495,0.5417,0.8734,0.3881,0.3233
CADD_splice+Trap+pangolin+squirls+spliceogen,0,12.000000,12.000000,10.000000,227.000000,3.0000,0.9157,0.5455,0.9498,0.5000,0.9578,0.5217,0.4762
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,16.000000,8.000000,53.000000,184.000000,3.0000,0.7663,0.2319,0.9583,0.6667,0.7764,0.3441,0.2903
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,16.000000,8.000000,39.000000,198.000000,3.0000,0.8199,0.2909,0.9612,0.6667,0.8354,0.4051,0.3558
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,16.000000,8.000000,66.000000,171.000000,3.0000,0.7165,0.1951,0.9553,0.6667,0.7215,0.3019,0.2416
CADD_splice+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,14.000000,10.000000,25.000000,212.000000,3.0000,0.8659,0.3590,0.9550,0.5833,0.8945,0.4444,0.3873
CADD_splice+SPIDEX_zscore+pangolin+squirls+spliceogen,0,14.000000,10.000000,25.000000,212.000000,3.0000,0.8659,0.3590,0.9550,0.5833,0.8945,0.4444,0.3873
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,15.000000,9.000000,34.000000,203.000000,3.0000,0.8352,0.3061,0.9575,0.6250,0.8565,0.4110,0.3563
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,16.000000,8.000000,65.000000,172.000000,3.0000,0.7203,0.1975,0.9556,0.6667,0.7257,0.3048,0.2451
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,16.000000,8.000000,55.000000,182.000000,3.0000,0.7586,0.2254,0.9579,0.6667,0.7679,0.3368,0.2822
spliceAI+Trap+SPIDEX_dpsi+pangolin+squirls,0,15.000000,9.000000,23.000000,214.000000,3.0000,0.8774,0.3947,0.9596,0.6250,0.9030,0.4839,0.4325
spliceAI+Trap+SPIDEX_dpsi+pangolin+spliceogen,0,15.000000,9.000000,21.000000,216.000000,3.0000,0.8851,0.4167,0.9600,0.6250,0.9114,0.5000,0.4495
spliceAI+Trap+SPIDEX_dpsi+squirls+spliceogen,0,14.000000,10.000000,38.000000,199.000000,3.0000,0.8161,0.2692,0.9522,0.5833,0.8397,0.3684,0.3060
spliceAI+Trap+SPIDEX_zscore+pangolin+squirls,0,15.000000,9.000000,23.000000,214.000000,3.0000,0.8774,0.3947,0.9596,0.6250,0.9030,0.4839,0.4325
spliceAI+Trap+SPIDEX_zscore+pangolin+spliceogen,0,15.000000,9.000000,21.000000,216.000000,3.0000,0.8851,0.4167,0.9600,0.6250,0.9114,0.5000,0.4495
spliceAI+Trap+SPIDEX_zscore+squirls+spliceogen,0,14.000000,10.000000,38.000000,199.000000,3.0000,0.8161,0.2692,0.9522,0.5833,0.8397,0.3684,0.3060
spliceAI+Trap+pangolin+squirls+spliceogen,0,14.000000,10.000000,17.000000,220.000000,3.0000,0.8966,0.4516,0.9565,0.5833,0.9283,0.5091,0.4569
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,16.000000,8.000000,61.000000,176.000000,3.0000,0.7356,0.2078,0.9565,0.6667,0.7426,0.3168,0.2593
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,16.000000,8.000000,45.000000,192.000000,3.0000,0.7969,0.2623,0.9600,0.6667,0.8101,0.3765,0.3256
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,17.000000,7.000000,73.000000,164.000000,3.0000,0.6935,0.1889,0.9591,0.7083,0.6920,0.2982,0.2434
spliceAI+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,15.000000,9.000000,31.000000,206.000000,3.0000,0.8467,0.3261,0.9581,0.6250,0.8692,0.4286,0.3748
spliceAI+SPIDEX_zscore+pangolin+squirls+spliceogen,0,15.000000,9.000000,31.000000,206.000000,3.0000,0.8467,0.3261,0.9581,0.6250,0.8692,0.4286,0.3748
Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,16.000000,8.000000,58.000000,179.000000,3.0000,0.7471,0.2162,0.9572,0.6667,0.7553,0.3265,0.2705
Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,16.000000,8.000000,49.000000,188.000000,3.0000,0.7816,0.2462,0.9592,0.6667,0.7932,0.3596,0.3073
Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,16.000000,8.000000,70.000000,167.000000,3.0000,0.7011,0.1860,0.9543,0.6667,0.7046,0.2909,0.2283
Trap+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,14.000000,10.000000,32.000000,205.000000,3.0000,0.8391,0.3043,0.9535,0.5833,0.8650,0.4000,0.3400
Trap+SPIDEX_zscore+pangolin+squirls+spliceogen,0,14.000000,10.000000,32.000000,205.000000,3.0000,0.8391,0.3043,0.9535,0.5833,0.8650,0.4000,0.3400
SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,17.000000,7.000000,68.000000,169.000000,3.0000,0.7126,0.2000,0.9602,0.7083,0.7131,0.3119,0.2598
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,15.000000,9.000000,34.000000,203.000000,3.0000,0.8352,0.3061,0.9575,0.6250,0.8565,0.4110,0.3563
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,16.000000,8.000000,65.000000,172.000000,3.0000,0.7203,0.1975,0.9556,0.6667,0.7257,0.3048,0.2451
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,16.000000,8.000000,55.000000,182.000000,3.0000,0.7586,0.2254,0.9579,0.6667,0.7679,0.3368,0.2822
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+pangolin+squirls,0,15.000000,9.000000,23.000000,214.000000,3.0000,0.8774,0.3947,0.9596,0.6250,0.9030,0.4839,0.4325
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+pangolin+spliceogen,0,15.000000,9.000000,21.000000,216.000000,3.0000,0.8851,0.4167,0.9600,0.6250,0.9114,0.5000,0.4495
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+squirls+spliceogen,0,14.000000,10.000000,38.000000,199.000000,3.0000,0.8161,0.2692,0.9522,0.5833,0.8397,0.3684,0.3060
CADD_splice+spliceAI+Trap+SPIDEX_zscore+pangolin+squirls,0,15.000000,9.000000,23.000000,214.000000,3.0000,0.8774,0.3947,0.9596,0.6250,0.9030,0.4839,0.4325
CADD_splice+spliceAI+Trap+SPIDEX_zscore+pangolin+spliceogen,0,15.000000,9.000000,21.000000,216.000000,3.0000,0.8851,0.4167,0.9600,0.6250,0.9114,0.5000,0.4495
CADD_splice+spliceAI+Trap+SPIDEX_zscore+squirls+spliceogen,0,14.000000,10.000000,38.000000,199.000000,3.0000,0.8161,0.2692,0.9522,0.5833,0.8397,0.3684,0.3060
