soft_name,missing,TP,FN,FP,TN,optimal_th,Accuracy,precision,NPV,Sensitivity,Specificity,F1,MCC
CADD_splice+SPIDEX_dpsi+pangolin+spliceogen,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
CADD_splice+SPIDEX_dpsi+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
CADD_splice+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
CADD_splice+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
CADD_splice+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
CADD_splice+pangolin+squirls+spliceogen,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
spliceAI+Trap+SPIDEX_dpsi+pangolin,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
spliceAI+Trap+SPIDEX_dpsi+squirls,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
spliceAI+Trap+SPIDEX_dpsi+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
spliceAI+Trap+SPIDEX_zscore+pangolin,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
spliceAI+Trap+SPIDEX_zscore+squirls,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
spliceAI+Trap+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
spliceAI+Trap+pangolin+squirls,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
spliceAI+Trap+pangolin+spliceogen,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
spliceAI+Trap+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
spliceAI+SPIDEX_dpsi+pangolin+squirls,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
spliceAI+SPIDEX_dpsi+pangolin+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
spliceAI+SPIDEX_dpsi+squirls+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
spliceAI+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
spliceAI+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
spliceAI+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
spliceAI+pangolin+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
Trap+SPIDEX_dpsi+pangolin+squirls,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
Trap+SPIDEX_dpsi+pangolin+spliceogen,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
Trap+SPIDEX_dpsi+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
Trap+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
Trap+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
Trap+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
Trap+pangolin+squirls+spliceogen,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
SPIDEX_dpsi+pangolin+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
SPIDEX_zscore+pangolin+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+pangolin,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+squirls,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
CADD_splice+spliceAI+Trap+SPIDEX_zscore+pangolin,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
CADD_splice+spliceAI+Trap+SPIDEX_zscore+squirls,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
CADD_splice+spliceAI+Trap+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
CADD_splice+spliceAI+Trap+pangolin+squirls,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
CADD_splice+spliceAI+Trap+pangolin+spliceogen,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
CADD_splice+spliceAI+Trap+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
CADD_splice+spliceAI+SPIDEX_dpsi+pangolin+squirls,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
CADD_splice+spliceAI+SPIDEX_dpsi+pangolin+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
CADD_splice+spliceAI+SPIDEX_dpsi+squirls+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
CADD_splice+spliceAI+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
CADD_splice+spliceAI+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
CADD_splice+spliceAI+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
CADD_splice+spliceAI+pangolin+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
CADD_splice+Trap+SPIDEX_dpsi+pangolin+squirls,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
CADD_splice+Trap+SPIDEX_dpsi+pangolin+spliceogen,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
CADD_splice+Trap+SPIDEX_dpsi+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
CADD_splice+Trap+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
CADD_splice+Trap+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
CADD_splice+Trap+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
CADD_splice+Trap+pangolin+squirls+spliceogen,0,0.000000,3.000000,2.000000,16.000000,3.0000,0.7619,0.0000,0.8421,0.0000,0.8889,nan,-0.1325
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
CADD_splice+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
CADD_splice+SPIDEX_zscore+pangolin+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
spliceAI+Trap+SPIDEX_dpsi+pangolin+squirls,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
spliceAI+Trap+SPIDEX_dpsi+pangolin+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
spliceAI+Trap+SPIDEX_dpsi+squirls+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
spliceAI+Trap+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
spliceAI+Trap+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
spliceAI+Trap+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
spliceAI+Trap+pangolin+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
spliceAI+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
spliceAI+SPIDEX_zscore+pangolin+squirls+spliceogen,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
Trap+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
Trap+SPIDEX_zscore+pangolin+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+pangolin+squirls,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+pangolin+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+squirls+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
CADD_splice+spliceAI+Trap+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
CADD_splice+spliceAI+Trap+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
CADD_splice+spliceAI+Trap+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
CADD_splice+spliceAI+Trap+pangolin+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
CADD_splice+spliceAI+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
CADD_splice+spliceAI+SPIDEX_zscore+pangolin+squirls+spliceogen,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,4.000000,14.000000,3.0000,0.6667,0.0000,0.8235,0.0000,0.7778,nan,-0.1980
CADD_splice+Trap+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
CADD_splice+Trap+SPIDEX_zscore+pangolin+squirls+spliceogen,0,0.000000,3.000000,3.000000,15.000000,3.0000,0.7143,0.0000,0.8333,0.0000,0.8333,nan,-0.1667
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
spliceAI+Trap+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
spliceAI+Trap+SPIDEX_zscore+pangolin+squirls+spliceogen,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
CADD_splice+spliceAI+Trap+SPIDEX_zscore+pangolin+squirls+spliceogen,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,0.000000,3.000000,5.000000,13.000000,3.0000,0.6190,0.0000,0.8125,0.0000,0.7222,nan,-0.2282
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,1.000000,2.000000,8.000000,10.000000,3.0000,0.5238,0.1111,0.8333,0.3333,0.5556,0.1667,-0.0786
CADD_splice+spliceAI,0,0.000000,3.000000,0.000000,18.000000,4.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap,0,0.000000,3.000000,0.000000,18.000000,4.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi,0,0.000000,3.000000,0.000000,18.000000,4.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_zscore,0,0.000000,3.000000,0.000000,18.000000,4.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+pangolin,0,0.000000,3.000000,0.000000,18.000000,4.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+squirls,0,0.000000,3.000000,0.000000,18.000000,4.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceogen,0,0.000000,3.000000,0.000000,18.000000,4.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap,0,0.000000,3.000000,0.000000,18.000000,4.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi,0,0.000000,3.000000,0.000000,18.000000,4.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_zscore,0,0.000000,3.000000,0.000000,18.000000,4.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+pangolin,0,0.000000,3.000000,0.000000,18.000000,4.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+squirls,0,0.000000,3.000000,0.000000,18.000000,4.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+spliceogen,0,0.000000,3.000000,0.000000,18.000000,4.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_dpsi,0,0.000000,3.000000,0.000000,18.000000,4.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_zscore,0,0.000000,3.000000,0.000000,18.000000,4.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
